Raw_acc_X:,0.24,Raw_acc_Y:,4.75,Raw_acc_Y:,-6.33,Raw_gyro_X:,37.56,Raw_gyro_Y:,-3.11,Raw_gyro_Y:,-2.87,Raw_acc_X_f:,-0.25,Raw_acc_Y_f:,0.22,Raw_acc_Y_f:,-8.2,Raw_gyro_X_f:,30.21,Raw_gyro_Y_f:,-4.29,Raw_gyro_Y_f:,-3.54,final:,7.92,Pitch:,-1.86,roll:,-3.7
Raw_acc_X:,-0.21,Raw_acc_Y:,2.77,Raw_acc_Y:,-15.61,Raw_gyro_X:,-292.56,Raw_gyro_Y:,11.04,Raw_gyro_Y:,10.98,Raw_acc_X_f:,-0.24,Raw_acc_Y_f:,0.5,Raw_acc_Y_f:,-9.02,Raw_gyro_X_f:,-266.43,Raw_gyro_Y_f:,8.76,Raw_gyro_Y_f:,9.15,final:,15.86,Pitch:,-1.7,roll:,2.87
Raw_acc_X:,0.06,Raw_acc_Y:,3.39,Raw_acc_Y:,-13.92,Raw_gyro_X:,245.24,Raw_gyro_Y:,-4.33,Raw_gyro_Y:,-6.71,Raw_acc_X_f:,-0.21,Raw_acc_Y_f:,0.82,Raw_acc_Y_f:,-9.57,Raw_gyro_X_f:,241.07,Raw_gyro_Y_f:,-5.87,Raw_gyro_Y_f:,-7.58,final:,14.32,Pitch:,-1.47,roll:,8.88
Raw_acc_X:,0.14,Raw_acc_Y:,4.34,Raw_acc_Y:,-8.19,Raw_gyro_X:,-42.32,Raw_gyro_Y:,2.56,Raw_gyro_Y:,6.28,Raw_acc_X_f:,-0.17,Raw_acc_Y_f:,1.21,Raw_acc_Y_f:,-9.42,Raw_gyro_X_f:,-41.29,Raw_gyro_Y_f:,0.91,Raw_gyro_Y_f:,4.81,final:,9.27,Pitch:,-1.25,roll:,15.24
Raw_acc_X:,-0.31,Raw_acc_Y:,1.8,Raw_acc_Y:,-11.48,Raw_gyro_X:,-164.02,Raw_gyro_Y:,2.68,Raw_gyro_Y:,4.15,Raw_acc_X_f:,-0.18,Raw_acc_Y_f:,1.28,Raw_acc_Y_f:,-9.65,Raw_gyro_X_f:,-144.8,Raw_gyro_Y_f:,0.91,Raw_gyro_Y_f:,2.37,final:,11.62,Pitch:,-1.17,roll:,18.82
Raw_acc_X:,0.41,Raw_acc_Y:,3.93,Raw_acc_Y:,-12.17,Raw_gyro_X:,187.44,Raw_gyro_Y:,-4.82,Raw_gyro_Y:,-4.7,Raw_acc_X_f:,-0.12,Raw_acc_Y_f:,1.58,Raw_acc_Y_f:,-9.93,Raw_gyro_X_f:,183.59,Raw_gyro_Y_f:,-5.85,Raw_gyro_Y_f:,-5.75,final:,12.8,Pitch:,-0.92,roll:,22.69
Raw_acc_X:,0.34,Raw_acc_Y:,3.78,Raw_acc_Y:,-9.5,Raw_gyro_X:,-86.71,Raw_gyro_Y:,8.9,Raw_gyro_Y:,4.39,Raw_acc_X_f:,-0.07,Raw_acc_Y_f:,1.82,Raw_acc_Y_f:,-9.88,Raw_gyro_X_f:,-80.45,Raw_gyro_Y_f:,6.99,Raw_gyro_Y_f:,2.97,final:,10.23,Pitch:,-0.65,roll:,26.4
Raw_acc_X:,0.23,Raw_acc_Y:,1.48,Raw_acc_Y:,-10.1,Raw_gyro_X:,-60.49,Raw_gyro_Y:,5.61,Raw_gyro_Y:,2.38,Raw_acc_X_f:,-0.03,Raw_acc_Y_f:,1.78,Raw_acc_Y_f:,-9.9,Raw_gyro_X_f:,-48.18,Raw_gyro_Y_f:,3.28,Raw_gyro_Y_f:,0.85,final:,10.21,Pitch:,-0.42,roll:,27.97
Raw_acc_X:,-0.52,Raw_acc_Y:,3.87,Raw_acc_Y:,-10.09,Raw_gyro_X:,127.01,Raw_gyro_Y:,-19.63,Raw_gyro_Y:,-8.05,Raw_acc_X_f:,-0.09,Raw_acc_Y_f:,2.02,Raw_acc_Y_f:,-9.93,Raw_gyro_X_f:,123.77,Raw_gyro_Y_f:,-19.51,Raw_gyro_Y_f:,-8.51,final:,10.82,Pitch:,-0.46,roll:,30.3
Raw_acc_X:,0.05,Raw_acc_Y:,3.04,Raw_acc_Y:,-10.45,Raw_gyro_X:,-97.68,Raw_gyro_Y:,-4.02,Raw_gyro_Y:,3.35,Raw_acc_X_f:,-0.07,Raw_acc_Y_f:,2.13,Raw_acc_Y_f:,-9.98,Raw_gyro_X_f:,-89.66,Raw_gyro_Y_f:,-3.46,Raw_gyro_Y_f:,2.57,final:,10.88,Pitch:,-0.43,roll:,32.15
Raw_acc_X:,0.13,Raw_acc_Y:,1.5,Raw_acc_Y:,-10.13,Raw_gyro_X:,17.19,Raw_gyro_Y:,0.67,Raw_gyro_Y:,-2.26,Raw_acc_X_f:,-0.05,Raw_acc_Y_f:,2.06,Raw_acc_Y_f:,-10,Raw_gyro_X_f:,22.4,Raw_gyro_Y_f:,1.09,Raw_gyro_Y_f:,-2.7,final:,10.24,Pitch:,-0.36,roll:,32.61
Raw_acc_X:,0.35,Raw_acc_Y:,3.03,Raw_acc_Y:,-9.83,Raw_gyro_X:,63.9,Raw_gyro_Y:,0.43,Raw_gyro_Y:,-3.54,Raw_acc_X_f:,0,Raw_acc_Y_f:,2.17,Raw_acc_Y_f:,-9.98,Raw_gyro_X_f:,61.4,Raw_gyro_Y_f:,0.76,Raw_gyro_Y_f:,-3.54,final:,10.29,Pitch:,-0.19,roll:,33.54
Raw_acc_X:,0.52,Raw_acc_Y:,1.98,Raw_acc_Y:,-10.56,Raw_gyro_X:,-83.41,Raw_gyro_Y:,-2.26,Raw_gyro_Y:,2.32,Raw_acc_X_f:,0.05,Raw_acc_Y_f:,2.15,Raw_acc_Y_f:,-10.05,Raw_gyro_X_f:,-76.33,Raw_gyro_Y_f:,-1.71,Raw_gyro_Y_f:,2.06,final:,10.75,Pitch:,0.05,roll:,33.83
Raw_acc_X:,-0.18,Raw_acc_Y:,1.95,Raw_acc_Y:,-9.89,Raw_gyro_X:,37.19,Raw_gyro_Y:,2.93,Raw_gyro_Y:,0.73,Raw_acc_X_f:,0.03,Raw_acc_Y_f:,2.13,Raw_acc_Y_f:,-10.03,Raw_gyro_X_f:,39.34,Raw_gyro_Y_f:,3.08,Raw_gyro_Y_f:,0.42,final:,10.08,Pitch:,0.1,roll:,33.85
Raw_acc_X:,0.1,Raw_acc_Y:,2.91,Raw_acc_Y:,-9.76,Raw_gyro_X:,-0.49,Raw_gyro_Y:,0.49,Raw_gyro_Y:,0.49,Raw_acc_X_f:,0.04,Raw_acc_Y_f:,2.21,Raw_acc_Y_f:,-10,Raw_gyro_X_f:,1.47,Raw_gyro_Y_f:,0.57,Raw_gyro_Y_f:,0.16,final:,10.18,Pitch:,0.15,roll:,34.42
Raw_acc_X:,0.24,Raw_acc_Y:,1.71,Raw_acc_Y:,-10.11,Raw_gyro_X:,-36.77,Raw_gyro_Y:,-0.67,Raw_gyro_Y:,4.21,Raw_acc_X_f:,0.06,Raw_acc_Y_f:,2.16,Raw_acc_Y_f:,-10.01,Raw_gyro_X_f:,-30.92,Raw_gyro_Y_f:,-0.52,Raw_gyro_Y_f:,3.44,final:,10.25,Pitch:,0.24,roll:,34.35
